Change ID,Owner,Created,Updated,Link,Branch,Project,Status,#Comments,Approvers,Verifiers,AssignedReviewers,CodeReviewers,RealReviews,SelfReview,#PatchSets,#FilesInPatch,InlineComments,Addfiles,ModFiles,DelFiles,RenamedFile,DeleteLOC,AddLOC
2435,1001223,2008.11.9 19:16,2008.12.3 16:11,https://android-review.googlesource.com/2435,refs/heads/master,platform/frameworks/base,Abandoned,14,1,0,4,3,3,FALSE,1,17,28,1,16,0,0,6,221
2439,1001022,2008.11.10 8:38,2008.12.3 16:11,https://android-review.googlesource.com/2439,refs/heads/cdma-import,platform/external/sqlite,Abandoned,2,0,0,2,1,1,FALSE,1,1,1,0,1,0,0,1,1
2806,1000973,2008.11.11 5:35,2008.11.11 22:00,https://android-review.googlesource.com/2806,refs/heads/master,platform/development,Merged,3,1,1,2,2,2,FALSE,1,1,0,0,1,0,0,1,1
2622,1001002,2008.11.11 6:04,2008.11.13 2:06,https://android-review.googlesource.com/2622,refs/heads/android-2.6.25,kernel/common,Merged,2,1,1,1,1,1,FALSE,1,3,0,0,3,0,0,13,6
2629,1001134,2008.11.11 6:41,2008.11.13 2:24,https://android-review.googlesource.com/2629,refs/heads/master,platform/frameworks/policies/base,Merged,2,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,4,3
2630,1000675,2008.11.11 7:53,2009.11.8 22:18,https://android-review.googlesource.com/2630,refs/heads/master,platform/packages/apps/Email,Abandoned,4,0,1,3,0,1,FALSE,1,1,2,0,1,0,0,2,7
2631,1001223,2008.11.11 9:24,2008.11.14 20:14,https://android-review.googlesource.com/2631,refs/heads/master,platform/frameworks/base,Abandoned,3,0,0,3,2,2,FALSE,1,6,0,0,6,0,0,0,0
2815,1001109,2008.11.11 13:48,2009.8.25 21:02,https://android-review.googlesource.com/2815,refs/heads/android-2.6.25,kernel/common,Abandoned,4,0,1,2,0,1,FALSE,1,1,0,0,1,0,0,46,105
2845,1000866,2008.11.13 1:30,2008.11.13 2:07,https://android-review.googlesource.com/2845,refs/heads/master,platform/hardware/msm7k,Merged,2,1,0,1,1,1,FALSE,1,17,0,17,0,0,0,0,3680
2859,1000866,2008.11.13 4:07,2008.11.13 5:25,https://android-review.googlesource.com/2859,refs/heads/master,platform/vendor/htc/dream-open,Merged,2,1,0,1,1,1,FALSE,1,2,0,0,2,0,0,0,9
2860,1000866,2008.11.13 4:07,2008.11.13 5:26,https://android-review.googlesource.com/2860,refs/heads/master,platform/vendor/htc/dream-open,Merged,2,1,0,1,1,1,FALSE,1,2,0,0,2,0,0,0,2
2862,1001033,2008.11.13 4:23,2008.12.3 16:50,https://android-review.googlesource.com/2862,refs/heads/master,platform/external/skia,Abandoned,7,0,0,5,3,3,FALSE,1,6,0,2,4,0,0,5,389
2866,1001002,2008.11.13 7:23,2008.11.18 23:58,https://android-review.googlesource.com/2866,refs/heads/master,platform/system/bluetooth,Merged,4,1,0,1,1,1,FALSE,1,1,0,0,1,0,0,65,0
2869,1000973,2008.11.13 10:13,2008.12.3 16:11,https://android-review.googlesource.com/2869,refs/heads/master,platform/development,Merged,6,1,1,2,2,2,FALSE,2,5,0,2,3,0,0,18,151
3071,1001002,2008.11.15 4:57,2008.11.18 23:40,https://android-review.googlesource.com/3071,refs/heads/android-msm-htc-2.6.25,kernel/msm,Merged,2,1,1,1,1,1,FALSE,1,4,0,1,3,0,0,32,99
2890,1001302,2008.11.15 17:22,2009.8.25 19:22,https://android-review.googlesource.com/2890,refs/heads/master,platform/build,Abandoned,4,0,1,2,0,1,FALSE,1,1,0,0,1,0,0,8,5
3075,1001302,2008.11.15 17:22,2009.8.25 17:52,https://android-review.googlesource.com/3075,refs/heads/master,platform/external/qemu,Abandoned,3,1,0,2,1,1,FALSE,1,4,1,1,3,0,0,3,30
2892,1001302,2008.11.15 17:22,2009.8.25 17:14,https://android-review.googlesource.com/2892,refs/heads/master,platform/system/core,Abandoned,1,0,0,1,0,0,FALSE,1,9,0,2,7,0,0,17,724
3076,1001302,2008.11.15 17:22,2009.8.25 17:10,https://android-review.googlesource.com/3076,refs/heads/master,platform/system/core,Abandoned,1,0,0,1,0,0,FALSE,1,16,0,2,14,0,0,453,1243
2894,1000290,2008.11.15 23:52,2008.12.3 16:50,https://android-review.googlesource.com/2894,refs/heads/master,platform/external/skia,Abandoned,2,0,0,1,1,1,FALSE,1,2,0,0,2,0,0,13,23
3078,1001184,2008.11.16 13:29,2008.12.3 16:11,https://android-review.googlesource.com/3078,refs/heads/master,platform/system/core,Merged,5,1,1,2,1,1,FALSE,1,1,2,0,1,0,0,2,5
2896,1001184,2008.11.16 13:47,2008.11.19 18:48,https://android-review.googlesource.com/2896,refs/heads/master,platform/external/sqlite,Merged,2,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,1,1
2897,1001184,2008.11.16 13:53,2008.11.18 18:50,https://android-review.googlesource.com/2897,refs/heads/master,platform/dalvik,Merged,3,1,1,2,2,2,FALSE,1,1,0,0,1,0,0,0,1
2898,1001302,2008.11.16 17:57,2009.8.26 11:17,https://android-review.googlesource.com/2898,refs/heads/master,platform/build,Abandoned,4,0,1,3,1,2,FALSE,1,4,0,0,4,0,0,10,44
3081,1001302,2008.11.16 22:31,2009.8.26 14:45,https://android-review.googlesource.com/3081,refs/heads/master,platform/build,Abandoned,9,1,1,3,1,2,FALSE,1,1,3,0,1,0,0,8,43
2903,1001184,2008.11.17 6:37,2009.8.27 14:36,https://android-review.googlesource.com/2903,refs/heads/master,platform/system/core,Merged,4,1,1,3,1,2,FALSE,2,3,0,0,3,0,0,3,4
3802,1001184,2008.11.17 7:18,2010.7.12 21:15,https://android-review.googlesource.com/3802,refs/heads/master,platform/system/core,Abandoned,15,0,1,6,1,2,FALSE,3,4,0,0,4,0,0,0,33
3602,1001184,2008.11.17 7:20,2009.8.27 14:47,https://android-review.googlesource.com/3602,refs/heads/master,platform/system/core,Merged,9,1,1,4,1,1,FALSE,3,4,0,0,4,0,0,0,24
4009,1000232,2008.11.18 18:15,2008.11.18 21:37,https://android-review.googlesource.com/4009,refs/heads/master,platform/external/opencore,Merged,3,1,1,2,2,2,FALSE,1,3,0,3,0,0,0,0,651
4239,1000392,2008.11.19 1:14,2008.11.19 1:16,https://android-review.googlesource.com/4239,refs/heads/master,platform/build,Merged,1,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,1,2
4044,1001184,2008.11.20 0:24,2008.11.26 21:14,https://android-review.googlesource.com/4044,refs/heads/master,platform/system/core,Merged,2,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,3,0
4045,1001184,2008.11.20 3:41,2008.12.3 16:11,https://android-review.googlesource.com/4045,refs/heads/master,platform/system/core,Abandoned,3,1,0,1,1,1,FALSE,1,1,11,0,1,0,0,1,29
4251,1001184,2008.11.20 18:42,2008.12.3 0:56,https://android-review.googlesource.com/4251,refs/heads/master,platform/system/core,Merged,3,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,5,61
4267,1000660,2008.11.21 22:22,2008.11.23 9:19,https://android-review.googlesource.com/4267,refs/heads/master,platform/build,Merged,3,1,0,1,1,1,FALSE,1,2,0,0,2,0,0,2,2
4065,1000660,2008.11.21 22:22,2008.11.22 20:28,https://android-review.googlesource.com/4065,refs/heads/master,platform/frameworks/base,Merged,3,1,0,1,1,1,FALSE,1,1,0,0,1,0,0,2,1
4072,1000888,2008.11.22 15:48,2008.12.3 23:37,https://android-review.googlesource.com/4072,refs/heads/master,platform/system/core,Abandoned,2,0,0,2,2,2,FALSE,1,1,0,0,1,0,0,16,48
4136,1000205,2008.11.22 19:31,2008.11.26 4:06,https://android-review.googlesource.com/4136,refs/heads/android-2.6.27,kernel/common,Merged,0,0,0,1,0,0,FALSE,4,4,0,2,2,0,0,0,264
4138,1000676,2008.11.22 23:03,2008.11.23 9:21,https://android-review.googlesource.com/4138,refs/heads/master,platform/frameworks/base,Merged,2,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,2,2
4158,1000624,2008.11.23 22:50,2008.12.3 1:59,https://android-review.googlesource.com/4158,refs/heads/master,platform/system/core,Merged,3,1,1,1,1,1,FALSE,2,1,0,0,1,0,0,1,3
4171,1000660,2008.11.24 18:40,2008.12.5 22:27,https://android-review.googlesource.com/4171,refs/heads/release-1.0,platform/build,Merged,3,1,1,1,1,1,FALSE,1,2,0,0,2,0,0,2,2
4172,1000660,2008.11.24 18:40,2008.12.5 22:27,https://android-review.googlesource.com/4172,refs/heads/release-1.0,platform/frameworks/base,Merged,4,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,2,1
4375,1001002,2008.11.24 21:55,2008.11.24 23:33,https://android-review.googlesource.com/4375,refs/heads/android-2.6.27,kernel/common,Merged,2,1,0,1,1,1,FALSE,1,3,0,0,3,0,0,18,8
4380,1001002,2008.11.24 23:27,2008.11.24 23:30,https://android-review.googlesource.com/4380,refs/heads/android-2.6.27,kernel/common,Merged,2,1,0,1,1,1,FALSE,1,1,0,0,1,0,0,1,2
4387,1001002,2008.11.25 0:35,2008.11.25 1:01,https://android-review.googlesource.com/4387,refs/heads/master,platform/frameworks/base,Merged,2,1,0,1,1,1,FALSE,1,1,0,0,1,0,0,1,2
4192,1001002,2008.11.25 0:37,2008.11.25 0:38,https://android-review.googlesource.com/4192,refs/heads/master,platform/system/bluetooth,Merged,1,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,0,1
4391,1000835,2008.11.25 2:01,2009.8.25 19:45,https://android-review.googlesource.com/4391,refs/heads/master,platform/bionic,Abandoned,3,0,0,4,1,1,FALSE,1,1,0,0,1,0,0,0,2
4392,1000835,2008.11.25 2:01,2009.8.25 19:45,https://android-review.googlesource.com/4392,refs/heads/master,platform/external/tcpdump,Abandoned,1,0,0,3,0,0,FALSE,1,2,0,0,2,0,0,1,10
4408,1000776,2008.11.25 10:49,2009.8.25 19:39,https://android-review.googlesource.com/4408,refs/heads/master,platform/frameworks/base,Abandoned,2,0,1,2,1,1,FALSE,1,1,0,0,1,0,0,0,1
4410,1001022,2008.11.25 13:42,2009.1.23 15:54,https://android-review.googlesource.com/4410,refs/heads/cdma-import,platform/frameworks/policies/base,Merged,5,2,1,3,3,3,FALSE,1,5,0,0,5,0,0,71,75
4412,1001022,2008.11.25 13:50,2009.1.23 15:55,https://android-review.googlesource.com/4412,refs/heads/cdma-import,platform/packages/apps/Phone,Merged,14,1,1,6,2,2,FALSE,6,28,0,4,17,0,7,264,1268
4601,1001022,2008.11.25 13:51,2009.1.23 15:53,https://android-review.googlesource.com/4601,refs/heads/cdma-import,platform/packages/apps/Settings,Merged,8,1,1,3,2,2,FALSE,3,5,0,0,4,0,1,95,76
4603,1001022,2008.11.25 13:52,2009.1.23 15:55,https://android-review.googlesource.com/4603,refs/heads/cdma-import,platform/hardware/ril,Merged,11,1,1,7,2,2,FALSE,4,5,8,1,4,0,0,176,3085
4604,1001022,2008.11.25 13:53,2009.1.23 15:52,https://android-review.googlesource.com/4604,refs/heads/cdma-import,platform/frameworks/base,Merged,16,1,1,7,3,3,FALSE,5,120,0,51,43,1,21,3299,10909
4418,1001022,2008.11.25 13:57,2009.1.23 15:52,https://android-review.googlesource.com/4418,refs/heads/cdma-import,platform/build,Merged,4,1,1,2,2,2,FALSE,3,3,0,0,3,0,0,69,626
4619,1001420,2008.11.26 8:11,2010.3.26 18:19,https://android-review.googlesource.com/4619,refs/heads/master,platform/bionic,Abandoned,5,0,1,3,0,1,FALSE,1,2,0,1,1,0,0,0,83
4432,1001420,2008.11.26 8:11,2008.12.3 1:56,https://android-review.googlesource.com/4432,refs/heads/master,platform/system/core,Merged,3,1,1,1,1,1,FALSE,2,1,0,0,1,0,0,0,4
4622,1001302,2008.11.26 20:23,2008.12.3 16:11,https://android-review.googlesource.com/4622,refs/heads/master,platform/system/core,Abandoned,2,1,0,1,1,1,FALSE,1,4,2,0,4,0,0,114,137
4801,1001158,2008.11.27 2:50,2009.1.17 18:41,https://android-review.googlesource.com/4801,refs/heads/master,platform/frameworks/base,Abandoned,3,2,0,3,3,3,FALSE,1,2,3,2,0,0,0,0,356
3087,1001158,2008.11.27 2:56,2009.1.17 18:40,https://android-review.googlesource.com/3087,refs/heads/master,platform/frameworks/base,Abandoned,3,2,0,2,2,2,FALSE,1,3,19,0,3,0,0,89,902
3088,1001302,2008.11.27 19:59,2009.8.25 18:07,https://android-review.googlesource.com/3088,refs/heads/master,platform/system/core,Abandoned,1,0,0,2,0,0,FALSE,1,4,0,0,4,0,0,134,166
4806,1001302,2008.11.27 19:59,2009.8.25 16:25,https://android-review.googlesource.com/4806,refs/heads/master,platform/system/core,Abandoned,1,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0
3092,1001220,2008.11.28 1:11,2009.8.27 21:26,https://android-review.googlesource.com/3092,refs/heads/master,platform/system/core,Merged,6,1,1,3,1,2,FALSE,4,1,0,0,1,0,0,5,9
4834,1000418,2008.11.28 19:34,2010.4.29 16:09,https://android-review.googlesource.com/4834,refs/heads/master,platform/system/bluetooth,Abandoned,7,0,0,3,0,0,FALSE,2,1,0,0,1,0,0,0,10
3123,1000418,2008.11.28 19:34,2008.12.4 20:35,https://android-review.googlesource.com/3123,refs/heads/master,platform/system/core,Abandoned,10,1,0,3,2,2,FALSE,1,4,1,3,1,0,0,0,80
4852,1000941,2008.11.30 8:47,2009.1.23 3:33,https://android-review.googlesource.com/4852,refs/heads/master,platform/external/opencore,Abandoned,5,0,0,3,1,1,FALSE,2,1,0,0,1,0,0,0,17
5001,1001184,2008.12.1 7:34,2009.8.27 14:42,https://android-review.googlesource.com/5001,refs/heads/master,platform/system/core,Merged,7,1,1,3,1,1,FALSE,3,1,0,0,1,0,0,1,1
3156,1001211,2008.12.1 14:06,2008.12.1 14:11,https://android-review.googlesource.com/3156,refs/heads/master,platform/external/opencore,Merged,1,0,0,0,0,0,FALSE,1,1,0,1,0,0,0,0,0
5211,1000504,2008.12.2 12:17,2008.12.3 5:34,https://android-review.googlesource.com/5211,refs/heads/master,platform/frameworks/base,Abandoned,1,0,0,1,1,1,FALSE,1,1,0,0,1,0,0,0,3
5064,1001420,2008.12.3 4:07,2009.8.27 1:13,https://android-review.googlesource.com/5064,refs/heads/master,platform/build,Abandoned,3,1,1,3,1,2,FALSE,1,1,0,0,1,0,0,1,1
5093,1001302,2008.12.3 19:45,2009.8.26 14:46,https://android-review.googlesource.com/5093,refs/heads/master,platform/build,Abandoned,6,1,1,3,1,2,FALSE,1,1,0,0,1,0,0,153,166
5099,1001100,2008.12.4 5:18,2008.12.4 18:09,https://android-review.googlesource.com/5099,refs/heads/master,platform/development,Merged,1,0,0,1,0,0,FALSE,1,6,0,0,6,0,0,168,168
5265,1000820,2008.12.4 16:06,2009.8.26 17:13,https://android-review.googlesource.com/5265,refs/heads/master,platform/frameworks/base,Merged,5,1,1,3,1,2,FALSE,2,1,0,0,1,0,0,0,2
5267,1000820,2008.12.4 16:36,2009.11.8 21:14,https://android-review.googlesource.com/5267,refs/heads/master,platform/frameworks/policies/base,Abandoned,2,0,1,2,0,1,FALSE,1,1,0,0,1,0,0,0,21
5269,1000660,2008.12.4 20:12,2008.12.9 1:05,https://android-review.googlesource.com/5269,refs/heads/master,platform/bionic,Merged,3,1,0,2,2,2,FALSE,1,5,0,1,4,0,0,25,201
5270,1000660,2008.12.4 20:12,2008.12.9 1:32,https://android-review.googlesource.com/5270,refs/heads/master,platform/system/core,Merged,3,1,0,2,1,1,FALSE,1,1,0,0,1,0,0,0,52
5272,1001134,2008.12.4 23:47,2008.12.4 23:48,https://android-review.googlesource.com/5272,refs/heads/master,platform/external/webkit,Merged,1,0,0,0,0,0,FALSE,1,4,0,0,4,0,0,14,26
5274,1000205,2008.12.5 1:06,2008.12.5 2:10,https://android-review.googlesource.com/5274,refs/heads/android-2.6.27,kernel/common,Merged,1,0,0,1,0,0,FALSE,1,1,0,0,1,0,0,29,55
5285,1001446,2008.12.5 15:24,2008.12.5 15:47,https://android-review.googlesource.com/5285,refs/heads/master,platform/external/opencore,Merged,2,1,1,2,1,1,FALSE,1,3,0,0,3,0,0,4,5
5287,1001100,2008.12.5 20:41,2008.12.5 22:06,https://android-review.googlesource.com/5287,refs/heads/master,platform/development,Merged,2,1,0,1,1,1,FALSE,1,9,0,7,2,0,0,17,63
5290,1001414,2008.12.5 22:28,2008.12.5 23:02,https://android-review.googlesource.com/5290,refs/heads/master,platform/development,Merged,4,1,1,1,1,1,FALSE,2,1,1,0,1,0,0,89,38
5292,1000309,2008.12.6 5:45,2008.12.11 19:39,https://android-review.googlesource.com/5292,refs/heads/master,platform/frameworks/base,Abandoned,2,0,0,2,2,2,FALSE,1,1,40,0,1,0,0,200,694
5124,1000692,2008.12.7 23:50,2008.12.9 4:20,https://android-review.googlesource.com/5124,refs/heads/master,platform/frameworks/base,Merged,7,1,1,3,1,1,FALSE,1,1,4,0,1,0,0,0,5
5125,1000692,2008.12.7 23:50,2008.12.9 3:26,https://android-review.googlesource.com/5125,refs/heads/master,platform/frameworks/base,Merged,3,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,2,1
5127,1000444,2008.12.8 3:08,2009.11.8 21:47,https://android-review.googlesource.com/5127,refs/heads/master,platform/frameworks/base,Abandoned,4,0,1,3,0,1,FALSE,1,1,1,0,1,0,0,0,18
5129,1000504,2008.12.8 7:02,2009.8.26 16:55,https://android-review.googlesource.com/5129,refs/heads/master,platform/frameworks/base,Abandoned,6,1,1,2,2,2,FALSE,2,1,0,0,1,0,0,0,1
5154,1000692,2008.12.9 13:59,2008.12.10 0:39,https://android-review.googlesource.com/5154,refs/heads/master,platform/frameworks/base,Merged,8,1,1,4,1,1,FALSE,2,1,0,0,1,0,0,1,2
5401,1001122,2008.12.9 14:54,2008.12.9 17:10,https://android-review.googlesource.com/5401,refs/heads/master,platform/frameworks/base,Merged,1,0,0,0,0,0,FALSE,1,8,0,0,8,0,0,0,0
5326,1000314,2008.12.10 1:27,2009.11.8 21:30,https://android-review.googlesource.com/5326,refs/heads/master,platform/frameworks/base,Abandoned,11,1,1,4,2,3,FALSE,2,2,6,0,2,0,0,6,54
5158,1000512,2008.12.10 3:01,2009.3.21 0:37,https://android-review.googlesource.com/5158,refs/heads/master,platform/bionic,Abandoned,3,0,1,3,1,2,FALSE,1,6,0,2,4,0,0,1,213
5329,1000512,2008.12.10 3:55,2009.3.21 0:37,https://android-review.googlesource.com/5329,refs/heads/master,platform/dalvik,Abandoned,8,0,0,2,2,2,FALSE,3,16,0,0,16,0,0,7,237
5334,1001383,2008.12.10 4:15,2009.1.21 19:05,https://android-review.googlesource.com/5334,refs/heads/master,platform/frameworks/base,Abandoned,6,1,1,3,2,2,FALSE,1,2,0,0,2,0,0,5,5
5335,1001383,2008.12.10 4:15,2009.1.21 19:05,https://android-review.googlesource.com/5335,refs/heads/master,platform/system/core,Abandoned,4,1,1,3,2,2,FALSE,1,1,0,0,1,0,0,1,1
5162,1000512,2008.12.10 4:19,2009.3.21 0:41,https://android-review.googlesource.com/5162,refs/heads/master,platform/external/jpeg,Abandoned,3,0,1,3,0,1,FALSE,1,1,0,0,1,0,0,0,6
5336,1000676,2008.12.10 17:11,2010.5.14 19:17,https://android-review.googlesource.com/5336,refs/heads/master,platform/build,Merged,10,1,1,3,1,1,FALSE,3,1,0,0,1,0,0,0,4
5168,1000314,2008.12.10 23:42,2009.11.8 21:29,https://android-review.googlesource.com/5168,refs/heads/master,platform/frameworks/base,Abandoned,4,0,1,2,0,1,FALSE,1,1,0,0,1,0,0,1,11
5350,1000272,2008.12.11 22:09,2009.11.8 22:47,https://android-review.googlesource.com/5350,refs/heads/master,platform/frameworks/base,Abandoned,11,0,1,3,0,1,FALSE,4,1,0,0,1,0,0,4,4
5604,1001302,2008.12.12 22:48,2008.12.13 11:55,https://android-review.googlesource.com/5604,refs/heads/master,platform/bionic,Abandoned,1,0,0,0,0,0,FALSE,1,1,1,0,1,0,0,32,50
5617,1001302,2008.12.13 11:51,2009.12.3 1:48,https://android-review.googlesource.com/5617,refs/heads/master,platform/bionic,Merged,10,1,1,3,1,2,FALSE,2,1,0,0,1,0,0,32,50
5619,1000019,2008.12.14 18:03,2009.11.8 21:26,https://android-review.googlesource.com/5619,refs/heads/master,platform/frameworks/base,Abandoned,3,0,1,2,0,1,FALSE,1,2,3,0,2,0,0,1,21
5803,1000351,2008.12.15 22:58,2009.8.26 16:36,https://android-review.googlesource.com/5803,refs/heads/master,platform/system/core,Merged,4,1,1,3,1,1,FALSE,2,1,0,0,1,0,0,1,1
5804,1000720,2008.12.16 9:14,2008.12.16 12:19,https://android-review.googlesource.com/5804,refs/heads/master,platform/frameworks/base,Abandoned,1,0,0,1,1,1,FALSE,1,1,12,0,1,0,0,18,72
6041,1000706,2008.12.20 3:56,2009.8.28 17:49,https://android-review.googlesource.com/6041,refs/heads/master,platform/dalvik,Abandoned,11,0,0,4,0,0,FALSE,1,297,0,294,3,0,0,4,32855
6601,1000861,2008.12.20 19:25,2009.3.5 0:00,https://android-review.googlesource.com/6601,refs/heads/master,platform/frameworks/base,Merged,10,1,1,4,1,1,FALSE,2,1,0,0,1,0,0,6,9
6404,1001174,2008.12.20 19:27,2008.12.20 19:35,https://android-review.googlesource.com/6404,refs/heads/master,platform/system/wlan/ti,Merged,3,1,1,1,1,1,FALSE,2,5,0,0,5,0,0,18,90
6605,1001174,2008.12.21 3:06,2008.12.21 3:13,https://android-review.googlesource.com/6605,refs/heads/master,platform/vendor/htc/dream-open,Merged,2,1,0,1,1,1,FALSE,1,2,0,0,2,0,0,0,0
6414,1000861,2008.12.23 5:56,2009.8.26 17:08,https://android-review.googlesource.com/6414,refs/heads/master,platform/frameworks/base,Abandoned,2,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0
6417,1001286,2008.12.24 6:30,2008.12.24 6:31,https://android-review.googlesource.com/6417,refs/heads/master,platform/system/core,Merged,1,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,6,12
6623,1000628,2008.12.25 7:16,2009.5.12 15:47,https://android-review.googlesource.com/6623,refs/heads/master,platform/bionic,Abandoned,11,0,1,5,2,3,FALSE,2,8,0,3,5,0,0,0,215
6625,1001394,2008.12.26 16:56,2009.1.3 17:34,https://android-review.googlesource.com/6625,refs/heads/master,platform/build,Abandoned,4,0,0,1,1,1,FALSE,1,1,0,0,1,0,0,2,2
6426,1001394,2008.12.26 16:56,2009.1.3 17:34,https://android-review.googlesource.com/6426,refs/heads/master,platform/dalvik,Abandoned,5,0,0,2,2,2,FALSE,1,1,1,0,1,0,0,2,2
6427,1001394,2008.12.26 16:56,2009.1.3 17:33,https://android-review.googlesource.com/6427,refs/heads/master,platform/development,Abandoned,4,1,0,1,1,1,FALSE,1,1,0,0,1,0,0,2,2
6429,1000909,2008.12.26 23:08,2009.9.15 23:18,https://android-review.googlesource.com/6429,refs/heads/master,platform/bionic,Merged,8,1,1,3,2,2,FALSE,2,1,0,0,1,0,0,11,1
6635,1001286,2008.12.27 1:38,2008.12.27 1:40,https://android-review.googlesource.com/6635,refs/heads/master,platform/external/opencore,Merged,1,0,0,0,0,0,FALSE,1,5,0,0,5,0,0,19,10
6637,1001286,2008.12.27 1:40,2008.12.27 1:40,https://android-review.googlesource.com/6637,refs/heads/master,platform/hardware/msm7k,Merged,1,0,0,0,0,0,FALSE,1,3,0,0,2,1,0,189,218
6445,1000140,2008.12.29 3:58,2009.1.14 14:16,https://android-review.googlesource.com/6445,refs/heads/master,platform/bionic,Abandoned,1,0,0,1,1,1,FALSE,1,1,0,0,1,0,0,2,4
6652,1001471,2008.12.29 14:10,2009.1.21 19:01,https://android-review.googlesource.com/6652,refs/heads/master,platform/packages/providers/DownloadProvider,Merged,3,1,1,1,1,1,FALSE,2,1,0,0,1,0,0,0,15
6449,1000577,2008.12.29 18:07,2009.2.11 7:43,https://android-review.googlesource.com/6449,refs/heads/master,platform/packages/apps/Email,Abandoned,2,0,0,2,1,1,FALSE,1,2,8,0,2,0,0,2,66
6715,1000692,2009.1.2 23:56,2009.1.3 20:05,https://android-review.googlesource.com/6715,refs/heads/master,platform/frameworks/base,Merged,3,1,1,1,1,1,FALSE,1,1,0,0,1,0,0,22,43
6505,1001394,2009.1.3 17:16,2010.5.14 19:21,https://android-review.googlesource.com/6505,refs/heads/master,platform/build,Merged,7,1,1,3,1,1,FALSE,2,1,0,0,1,0,0,1,1
6718,1001394,2009.1.3 17:16,2009.8.26 17:34,https://android-review.googlesource.com/6718,refs/heads/master,platform/dalvik,Abandoned,2,0,0,0,0,0,FALSE,1,1,0,0,1,0,0,1,1
